index,r_value,g_value,b_value,path
1480,207,188,128,data_v2/raw_train/grade4_110.jpg
1481,207,133,60,data_v2/raw_train/grade4_116.jpg
1482,207,130,59,data_v2/raw_train/grade4_144.jpg
1483,207,175,114,data_v2/raw_train/grade4_150.jpg
1484,207,171,103,data_v2/raw_train/grade4_156.jpg
1485,207,157,95,data_v2/raw_train/grade4_186.jpg
1486,207,164,95,data_v2/raw_train/grade4_235.jpg
1487,207,172,100,data_v2/raw_train/grade4_238.jpg
1488,207,159,26,data_v2/raw_train/grade4_253.jpg
1489,207,157,21,data_v2/raw_train/grade4_256.jpg
1490,207,150,16,data_v2/raw_train/grade4_278.jpg
1491,207,167,52,data_v2/raw_train/grade4_34.jpg
1492,207,163,106,data_v2/raw_train/grade4_44.jpg
1493,207,126,56,data_v2/raw_train/grade4_66.jpg
1494,207,167,81,data_v2/raw_train/grade4_67.jpg
1495,207,155,67,data_v2/raw_train/grade4_93.jpg
1496,207,148,91,data_v2/raw_train/grade5_103.jpg
1497,207,129,61,data_v2/raw_train/grade5_130.jpg
1498,207,158,104,data_v2/raw_train/grade5_147.jpg
1499,207,161,52,data_v2/raw_train/grade5_16.jpg
1500,207,166,88,data_v2/raw_train/grade5_173.jpg
1501,207,164,96,data_v2/raw_train/grade5_238.jpg
1502,207,158,88,data_v2/raw_train/grade5_25.jpg
1503,207,157,20,data_v2/raw_train/grade5_270.jpg
1504,207,149,12,data_v2/raw_train/grade5_271.jpg
1505,207,149,11,data_v2/raw_train/grade5_272.jpg
1506,207,153,60,data_v2/raw_train/grade5_33.jpg
1507,207,152,92,data_v2/raw_train/grade5_42.jpg
1508,207,119,63,data_v2/raw_train/grade5_87.jpg
1509,207,152,40,data_v2/raw_train/grade5_94.jpg
1510,207,155,7,data_v2/raw_train/grade6_115.jpg
1511,207,161,84,data_v2/raw_train/grade6_123.jpg
1512,207,153,79,data_v2/raw_train/grade6_162.jpg
1513,207,130,62,data_v2/raw_train/grade6_184.jpg
1514,207,145,62,data_v2/raw_train/grade6_201.jpg
1515,207,132,67,data_v2/raw_train/grade6_207.jpg
1516,207,167,54,data_v2/raw_train/grade6_218.jpg
1517,207,162,63,data_v2/raw_train/grade6_230.jpg
1518,207,162,36,data_v2/raw_train/grade6_247.jpg
1519,207,141,35,data_v2/raw_train/grade6_249.jpg
1520,207,159,17,data_v2/raw_train/grade6_251.jpg
1521,207,167,43,data_v2/raw_train/grade6_275.jpg
1522,207,157,10,data_v2/raw_train/grade6_278.jpg
1523,207,161,88,data_v2/raw_train/grade6_28.jpg
1524,207,159,92,data_v2/raw_train/grade6_44.jpg
1525,207,149,55,data_v2/raw_train/grade6_52.jpg
1526,207,134,69,data_v2/raw_train/grade6_56.jpg
1527,207,169,91,data_v2/raw_train/grade6_70.jpg
1528,207,157,87,data_v2/raw_train/grade6_96.jpg
1529,207,164,85,data_v2/raw_train/grade7_20.jpg
1530,207,149,67,data_v2/raw_train/grade7_217.jpg
1531,207,163,65,data_v2/raw_train/grade7_230.jpg
1532,207,159,20,data_v2/raw_train/grade7_251.jpg
1533,207,143,109,data_v2/raw_train/grade7_253.jpg
1534,207,143,55,data_v2/raw_train/grade7_269.jpg
1535,207,138,70,data_v2/raw_train/grade7_304.jpg
1536,207,162,98,data_v2/raw_train/grade7_33.jpg
1537,207,148,116,data_v2/raw_train/grade7_89.jpg
1538,207,143,87,data_v2/raw_train/grade8_131.jpg
1539,207,175,137,data_v2/raw_train/grade8_133.jpg
1540,207,166,67,data_v2/raw_train/grade8_134.jpg
1541,207,147,73,data_v2/raw_train/grade8_142.jpg
1542,207,154,54,data_v2/raw_train/grade8_148.jpg
1543,207,175,104,data_v2/raw_train/grade8_157.jpg
1544,207,156,77,data_v2/raw_train/grade8_161.jpg
1545,207,151,68,data_v2/raw_train/grade8_187.jpg
1546,207,158,100,data_v2/raw_train/grade8_192.jpg
1547,207,128,75,data_v2/raw_train/grade8_205.jpg
1548,207,156,44,data_v2/raw_train/grade8_219.jpg
1549,207,173,106,data_v2/raw_train/grade8_221.jpg
1550,207,168,85,data_v2/raw_train/grade8_253.jpg
1551,207,160,26,data_v2/raw_train/grade8_256.jpg
1552,207,143,61,data_v2/raw_train/grade8_78.jpg
1553,207,140,85,data_v2/raw_train/grade9_108.jpg
1554,207,144,94,data_v2/raw_train/grade9_109.jpg
1555,207,182,159,data_v2/raw_train/grade9_18.jpg
1556,207,170,93,data_v2/raw_train/grade9_21.jpg
1557,207,170,93,data_v2/raw_train/grade9_22.jpg
1558,207,147,98,data_v2/raw_train/grade9_28.jpg
1559,207,165,73,data_v2/raw_train/grade9_57.jpg
1560,207,141,86,data_v2/raw_train/grade9_81.jpg
1561,207,162,67,data_v2/raw_train/grade9_84.jpg
1562,206,170,82,data_v2/raw_train/grade1_16.jpg
1563,206,132,66,data_v2/raw_train/grade1_206.jpg
1564,206,160,74,data_v2/raw_train/grade1_246.jpg
1565,206,157,98,data_v2/raw_train/grade1_251.jpg
1566,206,165,58,data_v2/raw_train/grade1_259.jpg
1567,206,162,88,data_v2/raw_train/grade1_273.jpg
1568,206,166,79,data_v2/raw_train/grade1_288.jpg
1569,206,162,69,data_v2/raw_train/grade1_55.jpg
1570,206,148,108,data_v2/raw_train/grade1_65.jpg
1571,206,169,96,data_v2/raw_train/grade2_146.jpg
1572,206,153,101,data_v2/raw_train/grade2_208.jpg
1573,206,168,82,data_v2/raw_train/grade2_229.jpg
1574,206,159,68,data_v2/raw_train/grade2_231.jpg
1575,206,164,73,data_v2/raw_train/grade2_240.jpg
1576,206,155,35,data_v2/raw_train/grade2_243.jpg
1577,206,161,105,data_v2/raw_train/grade2_263.jpg
1578,206,147,127,data_v2/raw_train/grade2_273.jpg
1579,206,172,87,data_v2/raw_train/grade2_277.jpg
1580,206,154,71,data_v2/raw_train/grade3_0.jpg
1581,206,164,107,data_v2/raw_train/grade3_15.jpg
1582,206,159,95,data_v2/raw_train/grade3_160.jpg
1583,206,167,67,data_v2/raw_train/grade3_230.jpg
1584,206,160,103,data_v2/raw_train/grade3_250.jpg
1585,206,164,55,data_v2/raw_train/grade3_253.jpg
1586,206,165,112,data_v2/raw_train/grade3_261.jpg
1587,206,169,82,data_v2/raw_train/grade3_49.jpg
1588,206,170,89,data_v2/raw_train/grade3_57.jpg
1589,206,167,77,data_v2/raw_train/grade3_94.jpg
1590,206,170,92,data_v2/raw_train/grade4_124.jpg
1591,206,170,89,data_v2/raw_train/grade4_13.jpg
1592,206,130,59,data_v2/raw_train/grade4_154.jpg
1593,206,167,67,data_v2/raw_train/grade4_227.jpg
1594,206,166,66,data_v2/raw_train/grade4_229.jpg
1595,206,164,91,data_v2/raw_train/grade4_230.jpg
1596,206,175,105,data_v2/raw_train/grade4_236.jpg
1597,206,160,53,data_v2/raw_train/grade4_254.jpg
1598,206,155,113,data_v2/raw_train/grade4_262.jpg
1599,206,170,65,data_v2/raw_train/grade4_277.jpg
1600,206,158,112,data_v2/raw_train/grade4_284.jpg
1601,206,153,29,data_v2/raw_train/grade4_296.jpg
1602,206,165,78,data_v2/raw_train/grade4_299.jpg
1603,206,160,23,data_v2/raw_train/grade4_3.jpg
1604,206,156,83,data_v2/raw_train/grade4_71.jpg
1605,206,117,66,data_v2/raw_train/grade4_91.jpg
1606,206,161,128,data_v2/raw_train/grade4_98.jpg
1607,206,169,99,data_v2/raw_train/grade5_12.jpg
1608,206,180,123,data_v2/raw_train/grade5_127.jpg
1609,206,136,69,data_v2/raw_train/grade5_129.jpg
1610,206,167,93,data_v2/raw_train/grade5_131.jpg
1611,206,166,113,data_v2/raw_train/grade5_138.jpg
1612,206,170,110,data_v2/raw_train/grade5_150.jpg
1613,206,160,100,data_v2/raw_train/grade5_187.jpg
1614,206,127,70,data_v2/raw_train/grade5_203.jpg
1615,206,154,16,data_v2/raw_train/grade5_212.jpg
1616,206,168,68,data_v2/raw_train/grade5_216.jpg
1617,206,169,76,data_v2/raw_train/grade5_230.jpg
1618,206,168,90,data_v2/raw_train/grade5_264.jpg
1619,206,164,68,data_v2/raw_train/grade5_267.jpg
1620,206,146,51,data_v2/raw_train/grade5_76.jpg
1621,206,141,74,data_v2/raw_train/grade5_97.jpg
1622,206,123,84,data_v2/raw_train/grade6_132.jpg
1623,206,155,63,data_v2/raw_train/grade6_136.jpg
1624,206,156,72,data_v2/raw_train/grade6_168.jpg
1625,206,171,81,data_v2/raw_train/grade6_177.jpg
1626,206,159,111,data_v2/raw_train/grade6_211.jpg
1627,206,142,108,data_v2/raw_train/grade6_231.jpg
1628,206,141,34,data_v2/raw_train/grade6_252.jpg
1629,206,121,83,data_v2/raw_train/grade6_279.jpg
1630,206,161,97,data_v2/raw_train/grade6_45.jpg
1631,206,171,92,data_v2/raw_train/grade6_55.jpg
1632,206,141,83,data_v2/raw_train/grade6_60.jpg
1633,206,115,80,data_v2/raw_train/grade6_61.jpg
1634,206,169,87,data_v2/raw_train/grade6_73.jpg
1635,206,119,58,data_v2/raw_train/grade6_84.jpg
1636,206,165,70,data_v2/raw_train/grade6_90.jpg
1637,206,135,73,data_v2/raw_train/grade7_134.jpg
1638,206,182,103,data_v2/raw_train/grade7_168.jpg
1639,206,159,64,data_v2/raw_train/grade7_192.jpg
1640,206,158,86,data_v2/raw_train/grade7_241.jpg
1641,206,141,34,data_v2/raw_train/grade7_247.jpg
1642,206,156,121,data_v2/raw_train/grade7_41.jpg
1643,206,150,74,data_v2/raw_train/grade7_58.jpg
1644,206,120,63,data_v2/raw_train/grade7_70.jpg
1645,206,109,72,data_v2/raw_train/grade8_143.jpg
1646,206,158,84,data_v2/raw_train/grade8_199.jpg
1647,206,139,71,data_v2/raw_train/grade8_2.jpg
1648,206,164,57,data_v2/raw_train/grade8_217.jpg
1649,206,169,99,data_v2/raw_train/grade8_220.jpg
1650,206,160,63,data_v2/raw_train/grade8_232.jpg
1651,206,148,84,data_v2/raw_train/grade8_238.jpg
1652,206,143,80,data_v2/raw_train/grade8_239.jpg
1653,206,157,26,data_v2/raw_train/grade8_255.jpg
1654,206,165,65,data_v2/raw_train/grade8_281.jpg
1655,206,168,65,data_v2/raw_train/grade8_283.jpg
1656,206,160,96,data_v2/raw_train/grade8_302.jpg
1657,206,167,57,data_v2/raw_train/grade8_44.jpg
1658,206,115,84,data_v2/raw_train/grade9_123.jpg
1659,206,144,96,data_v2/raw_train/grade9_134.jpg
1660,206,127,95,data_v2/raw_train/grade9_157.jpg
1661,206,140,68,data_v2/raw_train/grade9_206.jpg
1662,206,142,70,data_v2/raw_train/grade9_217.jpg
1663,206,138,67,data_v2/raw_train/grade9_234.jpg
1664,206,145,51,data_v2/raw_train/grade9_242.jpg
1665,206,147,101,data_v2/raw_train/grade9_254.jpg
1666,206,165,57,data_v2/raw_train/grade9_257.jpg
1667,206,157,44,data_v2/raw_train/grade9_29.jpg
1668,206,159,69,data_v2/raw_train/grade9_53.jpg
1669,205,149,69,data_v2/raw_train/grade1_220.jpg
1670,205,175,97,data_v2/raw_train/grade1_245.jpg
1671,205,165,72,data_v2/raw_train/grade1_264.jpg
1672,205,164,36,data_v2/raw_train/grade1_54.jpg
1673,205,152,100,data_v2/raw_train/grade1_63.jpg
1674,205,146,79,data_v2/raw_train/grade1_83.jpg
1675,205,169,83,data_v2/raw_train/grade2_11.jpg
1676,205,171,77,data_v2/raw_train/grade2_210.jpg
1677,205,155,79,data_v2/raw_train/grade2_223.jpg
1678,205,152,66,data_v2/raw_train/grade2_256.jpg
1679,205,133,61,data_v2/raw_train/grade2_81.jpg
1680,205,156,63,data_v2/raw_train/grade3_119.jpg
1681,205,162,67,data_v2/raw_train/grade3_125.jpg
1682,205,171,77,data_v2/raw_train/grade3_204.jpg
1683,205,168,70,data_v2/raw_train/grade3_227.jpg
1684,205,164,65,data_v2/raw_train/grade3_229.jpg
1685,205,160,59,data_v2/raw_train/grade3_280.jpg
1686,205,169,43,data_v2/raw_train/grade3_3.jpg
1687,205,173,97,data_v2/raw_train/grade3_37.jpg
1688,205,156,22,data_v2/raw_train/grade4_107.jpg
1689,205,128,67,data_v2/raw_train/grade4_206.jpg
1690,205,133,68,data_v2/raw_train/grade4_218.jpg
1691,205,155,31,data_v2/raw_train/grade4_241.jpg
1692,205,161,74,data_v2/raw_train/grade4_47.jpg
1693,205,148,59,data_v2/raw_train/grade4_76.jpg
1694,205,160,57,data_v2/raw_train/grade5_125.jpg
1695,205,165,56,data_v2/raw_train/grade5_197.jpg
1696,205,161,107,data_v2/raw_train/grade5_208.jpg
1697,205,163,102,data_v2/raw_train/grade5_236.jpg
1698,205,171,78,data_v2/raw_train/grade5_253.jpg
1699,205,155,56,data_v2/raw_train/grade5_37.jpg
1700,205,164,87,data_v2/raw_train/grade5_48.jpg
1701,205,159,54,data_v2/raw_train/grade6_126.jpg
1702,205,162,104,data_v2/raw_train/grade6_13.jpg
1703,205,166,93,data_v2/raw_train/grade6_138.jpg
1704,205,154,67,data_v2/raw_train/grade6_148.jpg
1705,205,160,76,data_v2/raw_train/grade6_155.jpg
1706,205,156,70,data_v2/raw_train/grade6_216.jpg
1707,205,167,88,data_v2/raw_train/grade6_220.jpg
1708,205,159,45,data_v2/raw_train/grade6_232.jpg
1709,205,167,98,data_v2/raw_train/grade6_253.jpg
1710,205,124,77,data_v2/raw_train/grade6_27.jpg
1711,205,155,17,data_v2/raw_train/grade6_272.jpg
1712,205,170,61,data_v2/raw_train/grade6_286.jpg
1713,205,162,96,data_v2/raw_train/grade6_30.jpg
1714,205,165,63,data_v2/raw_train/grade6_36.jpg
1715,205,115,76,data_v2/raw_train/grade6_6.jpg
1716,205,121,62,data_v2/raw_train/grade6_66.jpg
1717,205,169,100,data_v2/raw_train/grade6_74.jpg
1718,205,162,97,data_v2/raw_train/grade7_127.jpg
1719,205,155,87,data_v2/raw_train/grade7_161.jpg
1720,205,170,77,data_v2/raw_train/grade7_173.jpg
1721,205,168,94,data_v2/raw_train/grade7_182.jpg
1722,205,158,82,data_v2/raw_train/grade7_195.jpg
1723,205,149,68,data_v2/raw_train/grade7_218.jpg
1724,205,158,50,data_v2/raw_train/grade7_227.jpg
1725,205,161,21,data_v2/raw_train/grade7_231.jpg
1726,205,159,27,data_v2/raw_train/grade7_258.jpg
1727,205,165,74,data_v2/raw_train/grade7_26.jpg
1728,205,167,47,data_v2/raw_train/grade7_271.jpg
1729,205,154,10,data_v2/raw_train/grade7_277.jpg
1730,205,174,84,data_v2/raw_train/grade7_302.jpg
1731,205,169,67,data_v2/raw_train/grade7_53.jpg
1732,205,167,106,data_v2/raw_train/grade7_8.jpg
1733,205,154,60,data_v2/raw_train/grade8_145.jpg
1734,205,145,64,data_v2/raw_train/grade8_185.jpg
1735,205,135,102,data_v2/raw_train/grade8_201.jpg
1736,205,168,66,data_v2/raw_train/grade8_207.jpg
1737,205,166,103,data_v2/raw_train/grade8_260.jpg
1738,205,150,102,data_v2/raw_train/grade8_284.jpg
1739,205,169,69,data_v2/raw_train/grade8_297.jpg
1740,205,159,84,data_v2/raw_train/grade8_49.jpg
1741,205,161,108,data_v2/raw_train/grade8_55.jpg
1742,205,167,99,data_v2/raw_train/grade8_56.jpg
1743,205,163,94,data_v2/raw_train/grade8_67.jpg
1744,205,113,73,data_v2/raw_train/grade8_74.jpg
1745,205,148,113,data_v2/raw_train/grade8_85.jpg
1746,205,144,63,data_v2/raw_train/grade8_94.jpg
1747,205,123,56,data_v2/raw_train/grade9_137.jpg
1748,205,133,61,data_v2/raw_train/grade9_139.jpg
1749,205,157,72,data_v2/raw_train/grade9_145.jpg
1750,205,161,62,data_v2/raw_train/grade9_159.jpg
1751,205,127,91,data_v2/raw_train/grade9_178.jpg
1752,205,154,23,data_v2/raw_train/grade9_238.jpg
1753,205,169,95,data_v2/raw_train/grade9_246.jpg
1754,205,156,24,data_v2/raw_train/grade9_251.jpg
1755,205,158,25,data_v2/raw_train/grade9_273.jpg
1756,205,170,75,data_v2/raw_train/grade9_286.jpg
1757,204,156,21,data_v2/raw_train/grade1_0.jpg
1758,204,141,73,data_v2/raw_train/grade1_162.jpg
1759,204,180,114,data_v2/raw_train/grade1_187.jpg
1760,204,166,61,data_v2/raw_train/grade1_199.jpg
1761,204,157,80,data_v2/raw_train/grade1_240.jpg
1762,204,165,67,data_v2/raw_train/grade1_289.jpg
1763,204,161,108,data_v2/raw_train/grade1_6.jpg
1764,204,155,59,data_v2/raw_train/grade2_107.jpg
1765,204,164,14,data_v2/raw_train/grade2_109.jpg
1766,204,141,72,data_v2/raw_train/grade2_117.jpg
1767,204,153,79,data_v2/raw_train/grade2_125.jpg
1768,204,139,91,data_v2/raw_train/grade2_157.jpg
1769,204,142,57,data_v2/raw_train/grade2_179.jpg
1770,204,161,41,data_v2/raw_train/grade2_18.jpg
1771,204,173,73,data_v2/raw_train/grade2_188.jpg
1772,204,161,68,data_v2/raw_train/grade2_281.jpg
1773,204,171,51,data_v2/raw_train/grade2_292.jpg
1774,204,124,70,data_v2/raw_train/grade2_65.jpg
1775,204,162,91,data_v2/raw_train/grade2_69.jpg
1776,204,162,91,data_v2/raw_train/grade2_70.jpg
1777,204,160,75,data_v2/raw_train/grade3_134.jpg
1778,204,148,101,data_v2/raw_train/grade3_148.jpg
1779,204,151,90,data_v2/raw_train/grade3_163.jpg
1780,204,167,52,data_v2/raw_train/grade3_18.jpg
1781,204,159,98,data_v2/raw_train/grade3_192.jpg
1782,204,165,87,data_v2/raw_train/grade3_286.jpg
1783,204,163,97,data_v2/raw_train/grade3_65.jpg
1784,204,156,72,data_v2/raw_train/grade3_93.jpg
1785,204,160,66,data_v2/raw_train/grade4_113.jpg
1786,204,156,81,data_v2/raw_train/grade4_129.jpg
1787,204,127,58,data_v2/raw_train/grade4_141.jpg
1788,204,158,41,data_v2/raw_train/grade4_195.jpg
1789,204,146,97,data_v2/raw_train/grade4_200.jpg
1790,204,166,68,data_v2/raw_train/grade4_232.jpg
1791,204,166,88,data_v2/raw_train/grade4_27.jpg
1792,204,164,75,data_v2/raw_train/grade5_202.jpg
1793,204,155,44,data_v2/raw_train/grade5_22.jpg
1794,204,162,61,data_v2/raw_train/grade5_32.jpg
1795,204,170,83,data_v2/raw_train/grade5_39.jpg
1796,204,120,66,data_v2/raw_train/grade5_64.jpg
1797,204,156,38,data_v2/raw_train/grade6_0.jpg
1798,204,110,67,data_v2/raw_train/grade6_133.jpg
1799,204,163,84,data_v2/raw_train/grade6_149.jpg
1800,204,162,77,data_v2/raw_train/grade6_16.jpg
1801,204,123,66,data_v2/raw_train/grade6_165.jpg
1802,204,160,96,data_v2/raw_train/grade6_172.jpg
1803,204,143,57,data_v2/raw_train/grade6_269.jpg
1804,204,155,20,data_v2/raw_train/grade6_287.jpg
1805,204,168,65,data_v2/raw_train/grade6_297.jpg
1806,204,115,70,data_v2/raw_train/grade6_3.jpg
1807,204,130,56,data_v2/raw_train/grade6_37.jpg
1808,204,130,64,data_v2/raw_train/grade7_205.jpg
1809,204,139,102,data_v2/raw_train/grade7_213.jpg
1810,204,162,67,data_v2/raw_train/grade7_214.jpg
1811,204,154,28,data_v2/raw_train/grade7_272.jpg
1812,204,168,86,data_v2/raw_train/grade7_32.jpg
1813,204,153,86,data_v2/raw_train/grade7_49.jpg
1814,204,181,120,data_v2/raw_train/grade7_66.jpg
1815,204,124,69,data_v2/raw_train/grade7_72.jpg
1816,204,124,57,data_v2/raw_train/grade7_75.jpg
1817,204,127,56,data_v2/raw_train/grade7_78.jpg
1818,204,119,62,data_v2/raw_train/grade7_84.jpg
1819,204,131,58,data_v2/raw_train/grade7_94.jpg
1820,204,154,109,data_v2/raw_train/grade8_118.jpg
1821,204,164,59,data_v2/raw_train/grade8_122.jpg
1822,204,160,95,data_v2/raw_train/grade8_155.jpg
1823,204,162,40,data_v2/raw_train/grade8_16.jpg
1824,204,173,107,data_v2/raw_train/grade8_165.jpg
1825,204,133,102,data_v2/raw_train/grade8_168.jpg
1826,204,113,69,data_v2/raw_train/grade8_183.jpg
1827,204,160,116,data_v2/raw_train/grade8_19.jpg
1828,204,157,7,data_v2/raw_train/grade8_285.jpg
1829,204,162,79,data_v2/raw_train/grade8_291.jpg
1830,204,123,66,data_v2/raw_train/grade8_77.jpg
1831,204,151,102,data_v2/raw_train/grade9_107.jpg
1832,204,162,65,data_v2/raw_train/grade9_112.jpg
1833,204,155,79,data_v2/raw_train/grade9_130.jpg
1834,204,116,80,data_v2/raw_train/grade9_154.jpg
1835,204,129,86,data_v2/raw_train/grade9_167.jpg
1836,204,160,57,data_v2/raw_train/grade9_212.jpg
1837,204,108,69,data_v2/raw_train/grade9_227.jpg
1838,204,153,105,data_v2/raw_train/grade9_41.jpg
1839,204,165,88,data_v2/raw_train/grade9_61.jpg
1840,203,172,119,data_v2/raw_train/grade1_116.jpg
1841,203,133,94,data_v2/raw_train/grade1_12.jpg
1842,203,183,122,data_v2/raw_train/grade1_188.jpg
1843,203,176,114,data_v2/raw_train/grade1_189.jpg
1844,203,161,113,data_v2/raw_train/grade1_198.jpg
1845,203,166,57,data_v2/raw_train/grade1_203.jpg
1846,203,154,11,data_v2/raw_train/grade1_266.jpg
1847,203,174,60,data_v2/raw_train/grade1_52.jpg
1848,203,160,70,data_v2/raw_train/grade1_56.jpg
1849,203,160,104,data_v2/raw_train/grade1_64.jpg
1850,203,168,62,data_v2/raw_train/grade2_10.jpg
1851,203,171,110,data_v2/raw_train/grade2_128.jpg
1852,203,127,83,data_v2/raw_train/grade2_162.jpg
1853,203,168,104,data_v2/raw_train/grade2_237.jpg
1854,203,174,102,data_v2/raw_train/grade2_250.jpg
1855,203,163,60,data_v2/raw_train/grade2_283.jpg
1856,203,173,100,data_v2/raw_train/grade2_56.jpg
1857,203,119,68,data_v2/raw_train/grade2_64.jpg
1858,203,163,69,data_v2/raw_train/grade3_124.jpg
1859,203,157,45,data_v2/raw_train/grade3_197.jpg
1860,203,161,110,data_v2/raw_train/grade3_199.jpg
1861,203,154,73,data_v2/raw_train/grade3_234.jpg
1862,203,154,64,data_v2/raw_train/grade3_243.jpg
1863,203,162,38,data_v2/raw_train/grade3_256.jpg
1864,203,178,84,data_v2/raw_train/grade3_259.jpg
1865,203,162,114,data_v2/raw_train/grade3_260.jpg
1866,203,160,60,data_v2/raw_train/grade3_263.jpg
1867,203,153,11,data_v2/raw_train/grade3_271.jpg
1868,203,171,76,data_v2/raw_train/grade3_42.jpg
1869,203,87,61,data_v2/raw_train/grade3_52.jpg
1870,203,151,94,data_v2/raw_train/grade3_81.jpg
1871,203,167,62,data_v2/raw_train/grade4_0.jpg
1872,203,162,99,data_v2/raw_train/grade4_165.jpg
1873,203,166,79,data_v2/raw_train/grade4_228.jpg
1874,203,170,98,data_v2/raw_train/grade4_40.jpg
1875,203,167,118,data_v2/raw_train/grade4_86.jpg
1876,203,166,81,data_v2/raw_train/grade4_95.jpg
1877,203,154,10,data_v2/raw_train/grade5_111.jpg
1878,203,134,64,data_v2/raw_train/grade5_117.jpg
1879,203,128,59,data_v2/raw_train/grade5_143.jpg
1880,203,162,98,data_v2/raw_train/grade5_166.jpg
1881,203,171,114,data_v2/raw_train/grade5_195.jpg
1882,203,154,51,data_v2/raw_train/grade5_21.jpg
1883,203,163,61,data_v2/raw_train/grade5_256.jpg
1884,203,164,59,data_v2/raw_train/grade5_281.jpg
1885,203,160,105,data_v2/raw_train/grade5_65.jpg
1886,203,165,89,data_v2/raw_train/grade5_88.jpg
1887,203,146,51,data_v2/raw_train/grade6_102.jpg
1888,203,140,79,data_v2/raw_train/grade6_104.jpg
1889,203,167,89,data_v2/raw_train/grade6_134.jpg
1890,203,113,67,data_v2/raw_train/grade6_161.jpg
1891,203,148,85,data_v2/raw_train/grade6_164.jpg
1892,203,139,97,data_v2/raw_train/grade6_301.jpg
1893,203,174,84,data_v2/raw_train/grade6_50.jpg
1894,203,166,73,data_v2/raw_train/grade6_8.jpg
1895,203,117,59,data_v2/raw_train/grade6_83.jpg
1896,203,167,112,data_v2/raw_train/grade7_170.jpg
1897,203,168,78,data_v2/raw_train/grade7_172.jpg
1898,203,165,73,data_v2/raw_train/grade7_18.jpg
1899,203,119,73,data_v2/raw_train/grade7_203.jpg
1900,203,163,51,data_v2/raw_train/grade7_215.jpg
1901,203,173,105,data_v2/raw_train/grade7_254.jpg
1902,203,164,67,data_v2/raw_train/grade7_301.jpg
1903,203,158,84,data_v2/raw_train/grade7_60.jpg
1904,203,162,80,data_v2/raw_train/grade7_67.jpg
1905,203,165,62,data_v2/raw_train/grade7_90.jpg
1906,203,132,84,data_v2/raw_train/grade7_97.jpg
1907,203,149,111,data_v2/raw_train/grade8_17.jpg
1908,203,133,64,data_v2/raw_train/grade8_209.jpg
1909,203,172,97,data_v2/raw_train/grade8_248.jpg
1910,203,165,56,data_v2/raw_train/grade8_265.jpg
1911,203,160,53,data_v2/raw_train/grade8_79.jpg
1912,203,155,71,data_v2/raw_train/grade9_15.jpg
1913,203,158,118,data_v2/raw_train/grade9_166.jpg
1914,203,118,75,data_v2/raw_train/grade9_192.jpg
1915,203,162,69,data_v2/raw_train/grade9_201.jpg
1916,203,157,61,data_v2/raw_train/grade9_230.jpg
1917,203,156,15,data_v2/raw_train/grade9_275.jpg
1918,203,160,66,data_v2/raw_train/grade9_296.jpg
1919,203,102,70,data_v2/raw_train/grade9_300.jpg
1920,203,171,88,data_v2/raw_train/grade9_63.jpg
1921,203,121,61,data_v2/raw_train/grade9_65.jpg
1922,203,151,67,data_v2/raw_train/grade9_94.jpg
1923,202,162,88,data_v2/raw_train/grade1_128.jpg
1924,202,162,85,data_v2/raw_train/grade1_163.jpg
1925,202,165,86,data_v2/raw_train/grade1_173.jpg
1926,202,176,116,data_v2/raw_train/grade1_190.jpg
1927,202,159,66,data_v2/raw_train/grade1_263.jpg
1928,202,151,10,data_v2/raw_train/grade1_278.jpg
1929,202,173,79,data_v2/raw_train/grade1_282.jpg
1930,202,165,84,data_v2/raw_train/grade1_291.jpg
1931,202,117,70,data_v2/raw_train/grade1_70.jpg
1932,202,133,59,data_v2/raw_train/grade2_0.jpg
1933,202,146,16,data_v2/raw_train/grade2_108.jpg
1934,202,165,88,data_v2/raw_train/grade2_126.jpg
1935,202,164,64,data_v2/raw_train/grade2_202.jpg
1936,202,164,75,data_v2/raw_train/grade2_232.jpg
1937,202,170,59,data_v2/raw_train/grade2_29.jpg
1938,202,161,101,data_v2/raw_train/grade2_300.jpg
1939,202,166,89,data_v2/raw_train/grade2_38.jpg
1940,202,166,89,data_v2/raw_train/grade2_39.jpg
1941,202,172,84,data_v2/raw_train/grade2_47.jpg
1942,202,149,74,data_v2/raw_train/grade2_78.jpg
1943,202,183,140,data_v2/raw_train/grade2_83.jpg
1944,202,164,97,data_v2/raw_train/grade3_102.jpg
1945,202,161,99,data_v2/raw_train/grade3_170.jpg
1946,202,168,64,data_v2/raw_train/grade3_217.jpg
1947,202,169,76,data_v2/raw_train/grade3_228.jpg
1948,202,163,111,data_v2/raw_train/grade3_249.jpg
1949,202,163,39,data_v2/raw_train/grade3_272.jpg
1950,202,172,90,data_v2/raw_train/grade3_277.jpg
1951,202,166,90,data_v2/raw_train/grade3_285.jpg
1952,202,181,107,data_v2/raw_train/grade3_34.jpg
1953,202,98,71,data_v2/raw_train/grade3_53.jpg
1954,202,169,77,data_v2/raw_train/grade3_61.jpg
1955,202,165,85,data_v2/raw_train/grade3_64.jpg
1956,202,160,14,data_v2/raw_train/grade4_109.jpg
1957,202,150,62,data_v2/raw_train/grade4_224.jpg
1958,202,155,72,data_v2/raw_train/grade4_231.jpg
1959,202,167,79,data_v2/raw_train/grade4_53.jpg
1960,202,142,88,data_v2/raw_train/grade4_74.jpg
1961,202,169,107,data_v2/raw_train/grade5_170.jpg
